0.5275,-0.20899220894631
0.5225,-0.211832820188151
0.5175,-0.214677388470442
0.5125,-0.217526042408293
0.5075,-0.220378893436311
0.5025,-0.223236035822061
0.4975,-0.226097546654185
0.4925,-0.228963485805024
0.4875,-0.231833895867861
0.4825,-0.234708802068552
0.4775,-0.237588212151377
0.4725,-0.240472116238794
0.4675,-0.243360486664625
0.4625,-0.246253277780089
0.4575,-0.249150425732136
0.4525,-0.252051848213131
0.4475,-0.254957444181101
0.4425,-0.257867093549442
0.4375,-0.260780656844795
0.4325,-0.263697974831881
0.4275,-0.266618868103622
0.4225,-0.26954313663485
0.4175,-0.272470559297718
0.4125,-0.275400893336579
0.4075,-0.278333873799969
0.4025,-0.281269212927042
0.3975,-0.284206599485361
0.3925,-0.287145698056868
0.3875,-0.290086148268352
0.3825,-0.293027563962181
0.3775,-0.295969532302916
0.3725,-0.298911612814685
0.3675,-0.301853336343687
0.3625,-0.304794203939592
0.3575,-0.307733685648817
0.3525,-0.310671219211969
0.3475,-0.313606208656627
0.3425,-0.316538022775812
0.3375,-0.319465993481198
0.3325,-0.322389414018895
0.3275,-0.325307537033944
0.3225,-0.328219572468099
0.3175,-0.331124685273546
0.3125,-0.334021992922742
0.3075,-0.336910562692143
0.3025,-0.339789408694676
0.2975,-0.342657488632239
0.2925,-0.3455137002356
0.2875,-0.348356877354652
0.2825,-0.351185785656536
0.2775,-0.353999117883081
0.2725,-0.356795488611753
0.2675,-0.359573428456068
0.2625,-0.362331377631504
0.2575,-0.36506767880148
0.2525,-0.367780569104226
0.2475,-0.370468171245646
0.2425,-0.373128483523895
0.2375,-0.375759368628821
0.2325,-0.378358541032568
0.2275,-0.380923552755122
0.2225,-0.383451777249729
0.2175,-0.385940391106105
0.2125,-0.388386353212806
0.2075,-0.390786380950836
0.2025,-0.393136922906229
0.1975,-0.395434127486183
0.1925,-0.397673806695692
0.1875,-0.399851394173996
0.1825,-0.401961896394143
0.1775,-0.403999835683396
0.1725,-0.405959183413823
0.1675,-0.407833281322219
0.1625,-0.409614748421662
0.1575,-0.411295370331032
0.1525,-0.412865967028586
0.1475,-0.414316233970077
0.1425,-0.415634550117659
0.1375,-0.416807744586413
0.1325,-0.417820811167464
0.1275,-0.418656556700256
0.1225,-0.419295164810463
0.1175,-0.419713650425598
0.1125,-0.419885172024321
0.1075,-0.419778156721587
0.1025,-0.419355176460274
0.0975,-0.418571489347087
0.0925,-0.41737312475435
0.0875,-0.41569433819782
0.0825,-0.413454182441944
0.0775,-0.410551818608667
0.0725,-0.406859997808648
0.0675,-0.402215832066177
0.0625,-0.396407457010056
0.0575,-0.38915430822115
0.0525,-0.380077180771851
0.0475,-0.368651400649355
0.0425,-0.354131012004404
0.0375,-0.335421008782826
0.0325,-0.310851588078819
0.0275,-0.277756374757884
0.0225,-0.231631125474811
0.0175,-0.164334069923827
0.0125,-0.0601789060535491
0.0075,0.0984059198528504
0.0025,0.774827076764343
